1214	8.3944	-3.0204	4.7464				0.0733	0.0221	-0.0154
1234	8.3552	-3.0596	4.7464				0.0768	0.0215	-0.0200
1254	8.3552	-3.0204	4.7856				0.0774	0.0218	-0.0218
1274	8.2768	-3.0204	4.7464				0.0725	0.0197	-0.0209
1294	8.3944	-3.0596	4.7856				0.0734	0.0222	-0.0097
1314	8.3944	-3.1773	4.8640				0.0711	0.0175	-0.0183
1334	8.3944	-3.1381	4.7856				0.0856	0.0093	-0.0209
1354	8.3944	-3.0596	4.7856				0.0923	0.0140	-0.0167
1374	8.3944	-3.0596	4.7464				0.0827	0.0193	-0.0103
1394	8.4337	-3.0989	4.7856				0.0910	0.0273	-0.0009
1414	8.3944	-3.0596	4.8640				0.0994	0.0264	-0.0016
1434	8.3552	-3.0204	4.7856				0.0962	0.0216	0.0009
1454	8.3552	-2.9812	4.7071				0.0965	0.0284	0.0012
1474	8.3160	-3.0596	4.7464				0.0838	0.0314	-0.0094
1494	8.3552	-3.0989	4.7856				0.0890	0.0274	-0.0143
1514	8.3944	-3.0596	4.7071				0.0948	0.0190	-0.0122
1534	8.5121	-3.0989	4.8248				0.1039	0.0187	-0.0158
1554	8.5121	-3.0596	4.7856				0.1020	0.0167	-0.0184
1574	8.4337	-2.9812	4.7464				0.1007	0.0215	-0.0128
1594	8.3944	-2.9812	4.7856				0.1061	0.0250	-0.0082
1614	8.3160	-2.9812	4.7464				0.0913	0.0229	-0.0146
1634	8.3160	-2.9812	4.7856				0.0896	0.0262	-0.0174
1654	8.3944	-3.0204	4.7856				0.0937	0.0235	-0.0230
1674	8.3944	-3.0204	4.8640				0.0835	0.0232	-0.0300
1694	8.3944	-3.1381	4.7856				0.0821	0.0175	-0.0305
1714	8.5121	-3.1381	4.7464				0.0859	0.0209	-0.0284
1734	8.3552	-3.0989	4.7856				0.0994	0.0232	-0.0218
1754	8.4729	-3.0204	4.7856				0.0985	0.0187	-0.0187
1774	8.3552	-3.0989	4.9033				0.0937	0.0192	-0.0245
1794	8.1983	-3.0204	4.7071				0.0937	0.0203	-0.0276
1814	8.3160	-3.0596	4.8248				0.0901	0.0216	-0.0221
1834	8.4337	-3.0596	4.8640				0.0901	0.0255	-0.0210
1854	8.3552	-3.1381	4.9033				0.0966	0.0203	-0.0242
1874	8.3944	-3.0596	4.7856				0.1073	0.0238	-0.0293
1894	8.2768	-3.0989	4.8640				0.1064	0.0267	-0.0216
1914	8.3944	-3.0989	4.7856				0.0978	0.0322	-0.0166
1934	8.3552	-3.0989	4.8248				0.0975	0.0311	-0.0096
1954	8.2768	-3.0989	4.7856				0.0959	0.0277	-0.0047
1974	8.3160	-3.0989	4.7464				0.0939	0.0271	-0.0105
1994	8.2768	-3.0989	4.7464				0.0965	0.0264	-0.0105
2014	8.3552	-3.0989	4.7464				0.1041	0.0204	-0.0050
2034	8.3552	-3.1381	4.7464				0.1039	0.0142	-0.0032
2054	8.3552	-3.1773	4.8248				0.1153	0.0083	0.0012
2074	8.3160	-3.1381	4.8640				0.1105	0.0006	0.0013
2094	8.5121	-3.0596	4.7856				0.1211	0.0001	-0.0029
2114	8.3944	-3.0596	4.8640				0.1336	0.0015	0.0032
2134	8.3552	-3.0596	4.8640				0.1305	0.0117	0.0030
2154	8.3160	-3.0596	4.7856				0.1259	0.0143	0.0048
2174	8.3944	-3.0596	4.7464				0.1314	0.0128	0.0032
2194	8.2768	-3.0204	4.8248				0.1281	0.0177	-0.0003
2214	8.3160	-3.0989	4.8640				0.1256	0.0190	-0.0019
2234	8.3944	-3.0989	4.7856				0.1235	0.0229	-0.0030
2254	8.3552	-3.0596	4.7464				0.1209	0.0114	-0.0007
2274	8.3160	-2.9812	4.7464				0.1207	0.0094	0.0048
2294	8.3552	-2.9812	4.7856				0.1232	0.0061	0.0029
2314	8.4337	-3.0204	4.7856				0.1301	0.0073	-0.0013
2334	8.3944	-2.9812	4.8248				0.1279	0.0111	-0.0062
2354	8.2768	-2.9812	4.7464				0.1120	0.0152	-0.0073
2374	8.3552	-2.9812	4.7464				0.0998	0.0148	-0.0051
2394	8.4337	-3.0204	4.8248				0.0919	0.0109	-0.0076
2414	8.3552	-3.1381	4.8248				0.1131	-0.0021	-0.0190
2434	8.3552	-3.0989	4.7464				0.1224	-0.0051	-0.0219
2454	8.3160	-3.0989	4.7464				0.1214	-0.0013	-0.0114
2474	8.3552	-3.0596	4.7856				0.1212	0.0006	0.0015
2494	8.3552	-3.0596	4.8640				0.1269	0.0131	0.0090
2514	8.2768	-3.0596	4.7464				0.1145	0.0082	0.0027
2534	8.2375	-3.0989	4.7856				0.1069	0.0108	-0.0051
2554	8.3552	-3.1773	4.7856				0.0821	0.0018	-0.0025
2574	8.2768	-3.1773	4.8248				0.1076	0.0000	0.0047
2594	8.2375	-3.2558	4.9033				0.1252	-0.0203	0.0143
2614	8.2768	-3.1773	4.9033				0.1519	-0.0328	0.0180
2634	8.3552	-3.1381	4.8640				0.1792	-0.0352	0.0250
2654	8.3552	-3.0989	4.9033				0.1950	-0.0326	0.0222
2674	8.3552	-2.9419	4.9033				0.2127	-0.0233	0.0232
2694	8.3552	-3.0596	4.9033				0.2093	-0.0253	0.0160
2714	8.3944	-3.0989	4.9817				0.2101	-0.0143	0.0149
2734	8.3944	-3.0989	4.8248				0.2335	-0.0120	0.0197
2754	8.5121	-3.0596	4.7856				0.2313	-0.0106	0.0218
2774	8.5121	-3.0204	4.7464				0.2148	-0.0062	0.0218
2794	8.4729	-2.9419	4.7071				0.2119	0.0080	0.0226
2814	8.4337	-2.8635	4.6287				0.1850	0.0039	0.0180
2834	8.4337	-2.8635	4.6287				0.1565	0.0100	0.0106
2854	8.3944	-2.9027	4.6287				0.1397	0.0137	0.0045
2874	8.3944	-3.0596	4.5895				0.1252	0.0039	0.0007
2894	8.2768	-2.9812	4.6287				0.1143	0.0054	-0.0105
2914	8.2768	-2.9812	4.6679				0.1120	-0.0074	-0.0071
2934	8.1983	-3.0204	4.5895				0.0994	-0.0215	-0.0085
2954	8.3552	-3.1773	4.8248				0.0994	-0.0360	-0.0093
2974	8.3160	-3.2950	4.8640				0.1218	-0.0442	-0.0148
2994	8.3160	-3.2558	4.8248				0.1463	-0.0384	-0.0134
3014	8.3552	-3.2558	4.9033				0.1487	-0.0299	-0.0126
3034	8.3160	-3.2950	5.0210				0.1369	-0.0248	0.0050
3054	8.3160	-3.2165	4.9425				0.1495	-0.0102	0.0177
3074	8.3552	-3.0596	5.0602				0.1727	0.0054	0.0221
3094	8.3552	-3.0989	4.7856				0.1773	0.0200	0.0192
3114	8.3552	-3.0596	4.7071				0.1631	0.0374	0.0163
3134	8.3944	-3.0596	4.7071				0.1492	0.0424	0.0134
3154	8.4337	-3.0204	4.6679				0.1492	0.0397	0.0109
3174	8.4729	-2.9027	4.6287				0.1557	0.0377	0.0119
3194	8.4729	-2.9027	4.5895				0.1473	0.0354	0.0056
3214	8.4729	-2.9027	4.6287				0.1310	0.0326	0.0012
3234	8.5121	-2.8243	4.5110				0.1111	0.0238	-0.0071
3254	8.5121	-2.8635	4.6679				0.0977	0.0218	-0.0113
3274	8.4729	-2.9812	4.5502				0.0794	0.0197	-0.0152
3294	8.3552	-3.0204	4.6287				0.0700	0.0119	-0.0221
3314	8.4729	-3.0204	4.6679				0.0639	0.0065	-0.0299
3334	8.3944	-3.0989	4.7856				0.0601	0.0035	-0.0313
3354	8.3944	-3.0204	4.7464				0.0609	0.0018	-0.0374
3374	8.3944	-3.1381	4.7071				0.0580	0.0015	-0.0343
3394	8.3160	-3.0989	4.7071				0.0763	0.0039	-0.0329
3414	8.3944	-2.9812	4.8248				0.0981	0.0067	-0.0300
3434	8.3552	-3.0989	4.7464				0.0754	0.0094	-0.0296
3454	8.3552	-3.0596	4.8640				0.0746	0.0169	-0.0371
3474	8.2375	-3.0989	4.8248				0.0858	0.0236	-0.0317
3494	8.2375	-3.0596	4.7071				0.1055	0.0239	-0.0256
3514	8.3552	-3.0989	4.8248				0.0907	0.0174	-0.0236
3534	8.3552	-3.1381	4.7464				0.0870	0.0079	-0.0195
3554	8.2768	-3.2165	4.7464				0.1009	0.0027	-0.0146
3574	8.3160	-3.1381	4.7856				0.1343	0.0006	-0.0070
