15834	8.4337	-2.1574	5.0210				-0.0830	0.0452	-0.0806
15854	8.4729	-2.2359	5.1779				-0.0598	0.0452	-0.0952
15874	8.4729	-2.2359	5.1386				-0.0403	0.0427	-0.1148
15894	8.4337	-2.2751	5.1779				-0.0305	0.0390	-0.1295
15914	8.4729	-2.2751	5.2171				-0.0439	0.0354	-0.1478
15934	8.4729	-2.4320	5.1386				-0.0390	0.0244	-0.1502
15954	8.5121	-2.5105	5.1779				-0.0219	0.0195	-0.1514
15974	8.5121	-2.4712	5.0994				0.0146	0.0109	-0.1441
15994	8.5121	-2.4712	5.1779				0.0378	0.0061	-0.1404
16014	8.3944	-2.3928	5.1386				0.0610	0.0036	-0.1233
16034	8.3552	-2.3143	5.1386				0.0525	0.0122	-0.1233
16054	8.2375	-2.4320	5.0210				0.0293	0.0183	-0.1099
16074	8.3160	-2.5105	5.1779				0.0403	0.0146	-0.1075
16094	8.3160	-2.5105	5.0994				0.0647	0.0085	-0.1038
16114	8.3552	-2.5105	5.0994				0.0806	0.0048	-0.1026
16134	8.4729	-2.5105	5.1779				0.0952	0.0097	-0.1050
16154	8.4729	-2.4712	5.1386				0.1038	0.0195	-0.0916
16174	8.5513	-2.4320	5.1779				0.0842	0.0329	-0.0794
16194	8.4729	-2.4712	5.1386				0.0513	0.0452	-0.0561
16214	8.3944	-2.5105	5.1386				0.0293	0.0488	-0.0171
16234	8.3944	-2.5497	5.0994				0.0439	0.0525	0.0024
16254	8.3552	-2.3535	5.1386				0.0745	0.0500	0.0244
16274	8.3944	-2.3143	5.0210				0.0855	0.0549	0.0293
16294	8.3944	-2.2359	5.0210				0.0708	0.0647	0.0280
16314	8.5121	-2.1966	4.9817				0.0452	0.0696	0.0280
16334	8.5121	-2.3143	4.9817				-0.0134	0.0818	0.0195
16354	8.4337	-2.4320	4.9033				-0.0378	0.0733	0.0122
16374	8.3944	-2.4712	4.9033				-0.0158	0.0610	0.0109
16394	8.3160	-2.3928	4.8248				0.0476	0.0500	0.0183
16414	8.2375	-2.3143	4.8640				0.0806	0.0403	0.0195
16434	8.2375	-2.1966	4.8248				0.0781	0.0354	0.0207
16454	8.3160	-2.1966	4.9425				0.0647	0.0439	0.0268
16474	8.2375	-2.1966	4.9425				0.0171	0.0647	0.0146
16494	8.3160	-2.1966	4.8248				-0.0647	0.0818	-0.0012
16514	8.3944	-2.3143	4.9033				-0.1258	0.0977	-0.0183
16534	8.4337	-2.3143	4.9033				-0.1893	0.1050	-0.0390
16554	8.4337	-2.5105	4.7464				-0.2394	0.1014	-0.0464
16574	8.5121	-2.6281	4.7464				-0.2553	0.0916	-0.0305
16594	8.4337	-2.6674	4.8248				-0.2443	0.0757	-0.0183
16614	8.1983	-2.6281	4.8248				-0.2138	0.0549	-0.0073
16634	8.1983	-2.5889	4.7071				-0.1771	0.0219	0.0232
16654	8.1199	-2.5497	4.7856				-0.1490	-0.0085	0.0439
16674	8.0806	-2.5889	4.8640				-0.1099	-0.0354	0.0464
16694	8.1199	-2.8243	4.9033				-0.0647	-0.0769	0.0268
16714	8.2375	-2.8635	5.0602				0.0415	-0.1001	-0.0048
16734	8.3944	-2.6674	5.1779				0.1270	-0.1087	-0.0427
16754	8.7475	-2.4320	5.3348				0.1514	-0.0977	-0.0647
16774	9.0221	-2.0397	5.5701				0.1075	-0.0574	-0.0977
16794	9.3359	-2.3535	5.5309				-0.1209	0.0195	-0.1087
16814	9.2967	-2.6674	5.3740				-0.3359	0.1209	-0.1087
16834	8.9044	-2.4320	4.9817				-0.3836	0.2113	-0.0977
16854	8.3552	-2.2359	4.7464				-0.4202	0.2553	-0.0708
16874	8.0806	-2.1966	4.6287				-0.5326	0.2577	-0.0268
16894	7.8845	-2.2359	4.6287				-0.6585	0.2272	-0.0097
16914	7.8453	-2.8243	4.5110				-0.6792	0.2040	-0.0207
16934	8.0022	-3.2165	4.6287				-0.5607	0.1588	-0.0818
16954	8.2375	-3.1381	4.7071				-0.3347	0.1001	-0.1563
16974	8.3944	-2.9419	4.7071				-0.1441	0.0659	-0.2370
16994	8.5121	-2.5889	4.8248				-0.0855	0.0280	-0.2944
17014	8.7867	-2.4712	4.8248				-0.1514	0.0195	-0.3237
17034	8.7867	-2.6281	4.9425				-0.2504	0.0109	-0.3310
17054	8.7475	-2.6674	5.0210				-0.3176	0.0073	-0.3054
17074	8.8259	-2.8635	5.0994				-0.3628	0.0097	-0.2895
17094	8.7475	-3.1773	5.2171				-0.4386	0.0195	-0.2480
17114	8.5906	-3.2558	5.2171				-0.4141	0.0305	-0.2076
17134	8.4729	-3.5303	5.2563				-0.3237	0.0317	-0.1722
17154	8.5121	-3.4127	5.2171				-0.1991	0.0268	-0.1502
17174	8.4337	-3.4127	5.2171				-0.0940	0.0244	-0.1356
17194	8.3944	-3.2950	5.2955				0.0317	0.0256	-0.1392
17214	8.4729	-3.2165	5.2171				0.1148	0.0317	-0.1429
17234	8.3944	-3.2165	5.1386				0.1404	0.0342	-0.1429
17254	8.5121	-3.0989	5.2171				0.1747	0.0403	-0.1417
17274	8.3944	-3.0989	5.2171				0.2223	0.0329	-0.1319
17294	8.3160	-3.0204	5.0994				0.2785	0.0280	-0.1233
17314	8.3552	-3.1381	5.1386				0.3249	0.0171	-0.1111
17334	8.4729	-3.0989	4.9425				0.3909	0.0158	-0.1038
17354	8.4337	-2.9419	5.0210				0.4422	0.0097	-0.0965
17374	8.4729	-2.9812	4.9817				0.4813	0.0048	-0.0989
17394	8.3944	-2.9027	4.9033				0.4960	-0.0073	-0.1014
17414	8.3944	-2.8243	4.9425				0.5253	-0.0122	-0.0965
17434	8.2768	-2.7066	4.9817				0.5265	-0.0317	-0.0794
17454	8.1983	-2.6281	4.9033				0.5119	-0.0403	-0.0439
17474	8.0806	-2.7066	4.9033				0.4569	-0.0452	-0.0012
17494	8.1983	-2.8243	4.8640				0.4410	-0.0806	0.0207
17514	8.3944	-2.8635	4.9033				0.4654	-0.1038	0.0317
17534	8.5513	-2.9419	4.9033				0.4862	-0.1246	0.0280
17554	8.5513	-2.9419	4.9817				0.4948	-0.1368	0.0280
17574	8.4729	-2.8243	5.0994				0.5473	-0.1600	0.0513
17594	8.4729	-2.5889	5.1779				0.6230	-0.1685	0.0977
17614	8.5906	-2.5105	5.2955				0.6365	-0.1844	0.1343
17634	8.7083	-2.4712	5.4524				0.6145	-0.1905	0.1514
17654	8.7083	-2.5497	5.6878				0.6279	-0.1918	0.1514
17674	8.6690	-2.2751	5.6094				0.6817	-0.1857	0.1514
17694	8.5513	-2.0005	5.4524				0.6670	-0.1527	0.1698
17714	8.4337	-2.3928	5.2563				0.6243	-0.1148	0.1857
17734	8.2375	-2.3928	4.9425				0.6963	-0.0464	0.2174
17754	8.0806	-2.0790	4.8640				0.8564	-0.0561	0.2235
17774	8.2375	-1.8436	4.6679				0.9663	-0.0989	0.2150
17794	8.5121	-1.7651	4.5895				0.9932	-0.1429	0.1991
17814	8.7867	-1.7651	4.6679				0.9737	-0.1356	0.1820
17834	8.7475	-1.5298	4.7856				0.9065	-0.0940	0.1661
17854	8.4337	-1.2160	4.5895				0.7513	-0.0146	0.1673
17874	8.1199	-1.4513	4.5110				0.6328	0.0158	0.1771
17894	8.1591	-1.6867	4.5895				0.4276	0.0561	0.2052
17914	7.8453	-1.8436	4.3149				0.2858	0.0488	0.2516
17934	7.9630	-2.1966	4.1972				0.1710	0.0109	0.3029
17954	8.0806	-2.4320	4.4326				0.1893	-0.0537	0.3237
17974	8.5906	-2.6281	4.5502				0.3078	-0.1588	0.3066
17994	8.9436	-2.7458	4.7464				0.4532	-0.2272	0.2626
18014	8.8259	-2.6281	4.6287				0.5314	-0.2871	0.2272
18034	8.6690	-2.5497	4.5110				0.6426	-0.3127	0.2199
18054	8.7475	-2.7458	4.5110				0.7257	-0.3555	0.2064
18074	8.7475	-2.5889	4.5895				0.8393	-0.3811	0.2003
18094	8.8652	-2.3143	4.5502				0.8747	-0.3775	0.1844
18114	8.8652	-2.1574	4.5895				0.8283	-0.3518	0.1576
18134	8.7867	-2.1574	4.7071				0.7330	-0.3103	0.1148
18154	8.5906	-2.2359	4.6679				0.6206	-0.2565	0.0561
18174	8.2375	-2.1966	4.6679				0.5632	-0.1734	0.0073
18194	7.8060	-2.1966	4.5502				0.4569	-0.1111	-0.0048
18214	7.5707	-2.3535	4.3933				0.3799	0.0427	-0.0256
18234	7.5315	-2.3143	4.1972				0.3628	0.1429	-0.0623
18254	8.5906	-2.3535	4.5502				0.2907	0.1478	-0.1319
18274	9.9243	-2.3928	5.1779				0.2015	0.1331	-0.2492
18294	10.0420	-1.9613	5.2955				0.0232	0.1576	-0.3860
18314	9.6889	-2.1182	4.9817				-0.2700	0.2651	-0.4569
18334	8.8259	-2.1574	4.5502				-0.3714	0.3811	-0.4056
18354	8.0022	-1.9613	4.1972				-0.4862	0.4166	-0.3262
18374	7.6099	-1.8436	4.1187				-0.6365	0.4227	-0.1099
18394	8.0414	-2.5497	4.2756				-0.8173	0.3396	0.1136
18414	8.3944	-2.9419	4.7856				-0.7525	0.2076	0.2443
18434	9.0221	-3.2558	5.2563				-0.5424	0.0659	0.2590
18454	9.2182	-3.4911	5.3740				-0.2504	-0.0219	0.2309
18474	8.9044	-2.9812	5.1386				0.1649	-0.0891	0.1857
18494	8.4337	-2.2751	4.9033				0.3029	-0.1478	0.1673
