2254	8.7475	-1.8828	4.7071				0.0881	0.0215	-0.0160
2274	8.7475	-1.9613	4.7071				0.0887	0.0273	-0.0132
2294	8.7083	-1.9613	4.7071				0.0832	0.0271	-0.0143
2314	8.7475	-1.9613	4.7464				0.0795	0.0259	-0.0178
2334	8.7475	-1.9221	4.7071				0.0844	0.0232	-0.0169
2354	8.7475	-1.9221	4.7856				0.0810	0.0189	-0.0166
2374	8.7867	-1.9613	4.7464				0.0839	0.0169	-0.0158
2394	8.8652	-2.0005	4.7856				0.1075	0.0190	-0.0158
2414	8.8259	-1.9613	4.7856				0.1122	0.0193	-0.0177
2434	8.7867	-1.8436	4.7071				0.1073	0.0184	-0.0200
2454	8.7475	-1.9221	4.7071				0.0969	0.0265	-0.0175
2474	8.7475	-1.9221	4.6679				0.1039	0.0323	-0.0131
2494	8.7083	-1.8828	4.7071				0.0957	0.0291	-0.0161
2514	8.7867	-1.8828	4.6287				0.0925	0.0244	-0.0186
2534	8.7083	-1.9613	4.7071				0.0922	0.0274	-0.0250
2554	8.7867	-1.9613	4.6679				0.0902	0.0193	-0.0282
2574	8.7475	-1.9221	4.6679				0.0986	0.0201	-0.0230
2594	8.7867	-1.9613	4.6679				0.1026	0.0204	-0.0193
2614	8.7867	-1.9221	4.7856				0.1107	0.0210	-0.0152
2634	8.8259	-1.9221	4.6679				0.1088	0.0224	-0.0189
2654	8.7083	-1.9221	4.7071				0.1062	0.0215	-0.0145
2674	8.8259	-1.9221	4.7856				0.1039	0.0229	-0.0129
2694	8.7475	-1.8436	4.7071				0.1070	0.0268	-0.0138
2714	8.8259	-1.9221	4.6679				0.1003	0.0206	-0.0174
2734	8.7867	-1.9221	4.7856				0.1072	0.0255	-0.0183
2754	8.7083	-1.8828	4.6287				0.1110	0.0197	-0.0123
2774	8.7475	-1.8828	4.6679				0.0988	0.0229	-0.0123
2794	8.7475	-1.9221	4.7071				0.1053	0.0187	-0.0152
2814	8.7083	-1.9221	4.7464				0.1009	0.0149	-0.0207
